name,predicate,strategy,bugs,initial-scc,scc,initial-classes,classes,initial-bytes,bytes,initial-lines,lines,iters,searches,setup-time,time,status,verify,flaky
urld635d228a1_qingfeng346_Scorpio_Java,procyon,items+graph+first,1,2053,2,205,10,270589,6918,7276,149,25,2,26.877220583,305.481880705,success,0004,False
urld635d228a1_qingfeng346_Scorpio_Java,procyon,items+graph+last,1,2058,2,205,11,270589,8085,7276,169,25,2,24.394403807,281.07422861900005,success,0004,False
urld635d228a1_qingfeng346_Scorpio_Java,procyon,items+logic,1,3166,63,205,9,270589,5849,7276,130,24,0,30.653852827,235.02855905299998,success,0003,False
urld635d228a1_qingfeng346_Scorpio_Java,procyon,jreduce,1,0,1,205,204,305189,303481,0,0,8,1,0.0,86.807858865,success,success,False
urld74521d5a9_jeamic_Onlinote,cfr,classes,13,55,1,171,148,286281,256357,7377,6556,8,1,13.855834331,106.521567958,success,success,False
urld74521d5a9_jeamic_Onlinote,cfr,items+graph+first,13,1953,8,171,29,286281,25338,7377,644,95,8,33.706361108,862.433195082,success,success,False
urld74521d5a9_jeamic_Onlinote,cfr,items+graph+last,13,1955,8,171,29,286281,25239,7377,641,97,8,28.639707206,835.735343479,success,success,False
urld74521d5a9_jeamic_Onlinote,cfr,items+logic,13,3045,169,171,29,286281,23346,7377,602,94,0,30.430605746,943.6242710180001,success,success,False
urld74521d5a9_jeamic_Onlinote,cfr,jreduce,13,0,1,171,148,324769,290181,0,0,9,1,0.0,108.727308189,success,success,False
urld74521d5a9_jeamic_Onlinote,procyon,classes,2,55,1,171,147,286281,255214,7354,6529,8,1,22.53338122,153.153647442,success,success,False
urld74521d5a9_jeamic_Onlinote,procyon,items+graph+first,2,1953,2,171,7,286281,5767,7354,124,25,2,35.216849435,343.133227282,success,success,False
urld74521d5a9_jeamic_Onlinote,procyon,items+graph+last,2,1955,2,171,7,286281,5767,7354,124,25,2,40.417003619,369.777574189,success,success,False
urld74521d5a9_jeamic_Onlinote,procyon,items+logic,2,3045,54,171,7,286281,5767,7354,124,25,0,36.085355416,366.1474219,success,success,False
urld74521d5a9_jeamic_Onlinote,procyon,jreduce,2,0,1,171,147,324769,288881,0,0,9,1,0.0,121.435597883,success,success,False
urld875e3d91e_Azal_gameworks,cfr,classes,10,95,2,116,10,131751,13680,3721,305,17,2,11.897257057,136.650063534,success,success,False
urld875e3d91e_Azal_gameworks,cfr,items+graph+first,10,1148,3,116,7,131751,7145,3721,143,34,3,16.537423859,213.703624341,success,success,False
urld875e3d91e_Azal_gameworks,cfr,items+graph+last,10,1143,3,116,7,131751,7145,3721,143,35,3,17.905063562,258.006487016,success,success,False
urld875e3d91e_Azal_gameworks,cfr,items+logic,10,1470,44,116,7,131751,7145,3721,143,33,0,14.599363383,195.057633428,success,success,False
urld875e3d91e_Azal_gameworks,cfr,jreduce,10,0,2,116,11,150881,16066,0,0,18,2,0.0,123.957222579,success,success,False
urld875e3d91e_Azal_gameworks,procyon,classes,5,95,2,116,11,131751,18595,3688,528,15,2,15.700292575,156.785197703,success,success,False
urld875e3d91e_Azal_gameworks,procyon,items+graph+first,5,1148,2,116,5,131751,5339,3688,122,24,2,17.343879839,213.151366746,success,success,False
urld875e3d91e_Azal_gameworks,procyon,items+graph+last,5,1143,2,116,5,131751,5339,3688,122,23,2,21.633494352,240.11646344100004,success,success,False
urld875e3d91e_Azal_gameworks,procyon,items+logic,5,1470,27,116,5,131751,5339,3688,122,24,0,23.911711842,245.12351862100002,success,success,False
urld875e3d91e_Azal_gameworks,procyon,jreduce,5,0,2,116,12,150881,21903,0,0,17,2,0.0,172.76440852,success,success,False
urld9b34679c8_ishakir_Algorithms,cfr,classes,100,175,16,217,64,228898,71436,6971,2209,128,16,12.891998158,1197.160398995,success,success,False
urld9b34679c8_ishakir_Algorithms,cfr,items+graph+first,100,2191,43,217,47,228898,34855,6971,882,500,43,22.669847868,4185.498302735,success,0019,False
urld9b34679c8_ishakir_Algorithms,cfr,items+graph+last,100,2189,47,217,49,228898,37011,6971,947,539,47,20.416903769,4174.5376074509995,success,0019,False
urld9b34679c8_ishakir_Algorithms,cfr,items+logic,100,2971,404,217,47,228898,34385,6971,858,501,0,23.447679716,5117.301233237,success,0044,False
urld9b34679c8_ishakir_Algorithms,cfr,jreduce,100,0,16,217,64,265228,82210,0,0,128,16,0.0,1184.2795106659999,success,success,False
urld9b34679c8_ishakir_Algorithms,fernflower,classes,71,175,26,217,83,228898,91820,6480,2496,199,26,18.016534632,2097.115102646,success,success,False
urld9b34679c8_ishakir_Algorithms,fernflower,items+graph+first,71,2191,57,217,63,228898,43835,6480,1069,652,57,20.073668126,5909.217126087,success,success,False
urld9b34679c8_ishakir_Algorithms,fernflower,items+graph+last,71,2189,65,217,65,228898,45039,6480,1092,746,65,22.522979977,7446.170656848,success,0068,False
urld9b34679c8_ishakir_Algorithms,fernflower,items+logic,71,2971,490,217,62,228898,40628,6480,971,590,0,22.174352962,5387.590788655,success,success,False
urld9b34679c8_ishakir_Algorithms,fernflower,jreduce,71,0,26,217,83,265228,105517,0,0,200,26,0.0,2040.0432532490001,success,success,False
urld9b34679c8_ishakir_Algorithms,procyon,classes,59,175,25,217,71,228898,78599,6816,2441,194,25,16.341507078,2234.7406299980003,success,success,False
urld9b34679c8_ishakir_Algorithms,procyon,items+graph+first,59,2191,41,217,54,228898,37741,6816,1021,475,41,25.695472098,5411.389240582,success,success,False
urld9b34679c8_ishakir_Algorithms,procyon,items+graph+last,59,2189,48,217,58,228898,38169,6816,1015,553,48,26.17988171,5647.5847623,success,0030,False
urld9b34679c8_ishakir_Algorithms,procyon,items+logic,59,2971,335,217,50,228898,32288,6816,848,432,0,21.228123422,4619.829533859,success,success,False
urld9b34679c8_ishakir_Algorithms,procyon,jreduce,59,0,25,217,71,265228,90908,0,0,196,25,0.0,2088.6645730329997,success,success,False
urldbc739e240_brendanofallon_SunFish,cfr,classes,2,192,2,570,473,1194375,969369,35141,28339,19,2,20.276259657,490.83961444799996,success,success,False
urldbc739e240_brendanofallon_SunFish,cfr,items+graph+first,2,8271,2,570,28,1194375,19945,35141,517,29,2,74.326305229,699.6778886159999,success,success,False
urldbc739e240_brendanofallon_SunFish,cfr,items+graph+last,2,8223,2,570,30,1194375,24539,35141,620,29,2,78.869584662,715.1696191130001,success,success,False
urldbc739e240_brendanofallon_SunFish,cfr,items+logic,2,12139,221,570,27,1194375,19580,35141,505,29,0,84.987784276,751.7661379839999,success,success,False
urldbc739e240_brendanofallon_SunFish,cfr,jreduce,2,0,2,570,473,1350307,1097457,0,0,19,2,0.0,416.941544336,success,success,False
urldbc739e240_brendanofallon_SunFish,fernflower,classes,2,192,1,570,200,1194375,411542,34262,12594,10,1,38.908824424,358.534261841,success,success,False
urldbc739e240_brendanofallon_SunFish,fernflower,items+graph+first,2,8271,1,570,20,1194375,20113,34262,477,15,1,110.117523447,612.869107277,success,success,False
urldbc739e240_brendanofallon_SunFish,fernflower,items+graph+last,2,8223,1,570,22,1194375,22935,34262,553,15,1,88.525067147,516.0932809039999,success,success,False
urldbc739e240_brendanofallon_SunFish,fernflower,items+logic,2,12139,325,570,33,1194375,25845,34262,618,57,0,92.507997598,1862.1428970319998,success,0003,False
urldbc739e240_brendanofallon_SunFish,fernflower,jreduce,2,0,1,570,200,1350307,467455,0,0,11,1,0.0,360.347896873,success,success,False
urldbc739e240_brendanofallon_SunFish,procyon,classes,100,192,4,570,538,1194375,1144036,35358,33954,36,4,44.10946785,1622.837400658,success,success,False
urldbc739e240_brendanofallon_SunFish,procyon,items+graph+first,100,8271,62,570,209,1194375,217806,35358,5290,851,62,97.37282956,24188.615638304003,success,0754,False
urldbc739e240_brendanofallon_SunFish,procyon,items+graph+last,100,8223,68,570,206,1194375,218848,35358,5229,927,68,99.47820519,26697.006941544998,success,0316,False
urldbc739e240_brendanofallon_SunFish,procyon,items+logic,100,12139,2157,570,196,1194375,207821,35358,4896,800,0,97.616517947,21114.841091845003,success,success,False
urldbc739e240_brendanofallon_SunFish,procyon,jreduce,100,0,4,570,538,1350307,1293529,0,0,37,4,0.0,1419.8362582080001,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,cfr,classes,32,86,4,155,104,321873,164391,10924,4442,31,4,15.002066659,439.098261414,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,cfr,items+graph+first,32,3592,13,155,48,321873,31772,10924,762,168,13,28.323372903,1723.833845638,success,0083,False
urldd6ca24657_pankhuriGupta_eecs584,cfr,items+graph+last,32,3586,14,155,66,321873,36569,10924,899,178,14,30.152291611,1840.8374558809999,success,0083,False
urldd6ca24657_pankhuriGupta_eecs584,cfr,items+logic,32,4043,148,155,30,321873,27581,10924,645,138,0,31.026687691,1403.268500691,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,cfr,jreduce,32,0,4,155,104,363315,185284,0,0,33,4,0.0,408.293378457,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,fernflower,classes,2,86,2,155,74,321873,107806,10245,2853,16,2,15.755177893,198.50720441,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,fernflower,items+graph+first,2,3592,3,155,9,321873,9835,10245,223,39,3,25.783269815,444.198614793,success,0017,False
urldd6ca24657_pankhuriGupta_eecs584,fernflower,items+graph+last,2,3586,3,155,9,321873,10214,10245,233,40,3,24.91790304,501.410575881,success,0017,False
urldd6ca24657_pankhuriGupta_eecs584,fernflower,items+logic,2,4043,45,155,7,321873,9394,10245,211,26,0,32.269676362,294.72508357699996,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,fernflower,jreduce,2,0,2,155,74,363315,122322,0,0,16,2,0.0,199.78709064400002,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,procyon,classes,1,86,1,155,73,321873,102497,11186,2933,9,1,19.062599043,175.242925821,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,procyon,items+graph+first,1,3592,1,155,1,321873,1026,11186,29,14,1,30.826264179,174.109965453,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,procyon,items+graph+last,1,3586,1,155,1,321873,1026,11186,29,14,1,27.545174671,161.008526485,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,procyon,items+logic,1,4043,6,155,1,321873,1026,11186,29,14,0,30.782151528,139.258373168,success,success,False
urldd6ca24657_pankhuriGupta_eecs584,procyon,jreduce,1,0,1,155,73,363315,116555,0,0,10,1,0.0,132.934185814,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,cfr,classes,29,41,3,148,133,288913,250833,8270,6935,21,3,10.441100592,228.935534886,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,cfr,items+graph+first,29,2078,4,148,25,288913,32417,8270,621,49,4,22.077308308,500.76701541000006,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,cfr,items+graph+last,29,2078,4,148,25,288913,32417,8270,621,49,4,24.204661127,521.8411156789999,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,cfr,items+logic,29,2716,333,148,25,288913,32417,8270,621,47,0,22.42503483,393.293538929,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,cfr,jreduce,29,0,3,148,133,325737,282101,0,0,22,3,0.0,199.609613643,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,fernflower,classes,7,41,1,148,4,288913,6147,7706,152,7,1,17.554276691,90.429807553,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,fernflower,items+graph+first,7,2078,1,148,3,288913,4166,7706,101,13,1,31.378147088,213.912454839,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,fernflower,items+graph+last,7,2078,1,148,3,288913,4097,7706,98,13,1,25.582761943,178.474709099,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,fernflower,items+logic,7,2716,33,148,3,288913,4097,7706,98,13,0,24.852747932,158.170841504,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,fernflower,jreduce,7,0,1,148,4,325737,7048,0,0,8,1,0.0,72.693433429,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,procyon,classes,23,41,4,148,135,288913,262481,8271,7400,27,4,25.043404348,587.445567641,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,procyon,items+graph+first,23,2078,15,148,42,288913,64321,8271,1496,180,15,29.628323885,2666.716769254,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,procyon,items+graph+last,23,2078,15,148,42,288913,64088,8271,1497,179,15,34.782559378,2660.977254678,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,procyon,items+logic,23,2716,610,148,42,288913,63867,8271,1481,171,0,37.700165592,2955.2425085059995,success,success,False
urlde8e6ba918_Michael_Heinzelmann_IT_Consulting_dog4sql,procyon,jreduce,23,0,4,148,135,325737,295572,0,0,28,4,0.0,475.54125610200003,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,cfr,classes,42,22,2,122,112,303869,290324,7977,7656,13,2,14.295363883,178.415749565,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,cfr,items+graph+first,42,1099,16,122,60,303869,140552,7977,3693,176,16,58.158018826,2229.521152888,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,cfr,items+graph+last,42,1099,16,122,60,303869,140552,7977,3693,176,16,41.195154063,2285.758797277,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,cfr,items+logic,42,2453,965,122,60,303869,140552,7977,3693,176,0,45.076223655,2225.622417547,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,cfr,jreduce,42,0,2,122,112,347241,331777,0,0,14,2,0.0,182.322252035,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,fernflower,classes,2,22,1,122,111,303869,275450,7840,6563,7,1,19.920487834,101.124227973,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,fernflower,items+graph+first,2,1099,1,122,20,303869,62214,7840,1591,13,1,50.639478395,217.669475486,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,fernflower,items+graph+last,2,1099,1,122,20,303869,62214,7840,1591,13,1,47.689438128,196.03793002199998,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,fernflower,items+logic,2,2453,414,122,20,303869,62214,7840,1591,12,0,48.015123433,215.856919151,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,fernflower,jreduce,2,0,1,122,111,347241,313356,0,0,8,1,0.0,114.267087812,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,procyon,classes,42,22,2,122,112,303869,290324,7760,7466,13,2,22.196094584,246.511172475,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,procyon,items+graph+first,42,1099,21,122,67,303869,151551,7760,3748,230,21,53.807795592,4051.7359159189996,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,procyon,items+graph+last,42,1099,21,122,67,303869,151551,7760,3748,230,21,59.474412983,4219.906523361001,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,procyon,items+logic,42,2453,1051,122,67,303869,151551,7760,3748,231,0,55.211337328,3858.543477918,success,success,False
urle018949e15_DzenanaMahmutspahic_SI2013Tim8,procyon,jreduce,42,0,2,122,112,347241,331777,0,0,14,2,0.0,254.96251328900001,success,success,False
urle1e37fc2b4_mksource_DataStructure,cfr,classes,22,199,4,203,11,193937,16180,7233,490,33,4,11.066929278,294.01167889,success,success,False
urle1e37fc2b4_mksource_DataStructure,cfr,items+graph+first,22,1783,4,203,9,193937,6120,7233,191,48,4,18.923894792,401.214446274,success,success,False
urle1e37fc2b4_mksource_DataStructure,cfr,items+graph+last,22,1733,4,203,9,193937,6120,7233,191,48,4,18.087684073,432.77889942,success,success,False
urle1e37fc2b4_mksource_DataStructure,cfr,items+logic,22,2083,61,203,9,193937,6120,7233,191,45,0,20.138531356,436.29487534000003,success,success,False
urle1e37fc2b4_mksource_DataStructure,cfr,jreduce,22,0,4,203,11,231144,18504,0,0,35,4,0.0,285.253972528,success,success,False
urle1e37fc2b4_mksource_DataStructure,fernflower,classes,4,199,3,203,8,193937,10044,6980,300,27,3,17.979160362,340.83037896499997,success,success,False
urle1e37fc2b4_mksource_DataStructure,fernflower,items+graph+first,4,1783,4,203,7,193937,4872,6980,126,49,4,24.656143288,585.787580869,success,success,False
urle1e37fc2b4_mksource_DataStructure,fernflower,items+graph+last,4,1733,4,203,7,193937,4926,6980,127,49,4,19.6432858,495.191858031,success,success,False
urle1e37fc2b4_mksource_DataStructure,fernflower,items+logic,4,2083,57,203,7,193937,4872,6980,126,49,0,23.27973886,601.4052859880001,success,success,False
urle1e37fc2b4_mksource_DataStructure,fernflower,jreduce,4,0,3,203,8,231144,11550,0,0,27,3,0.0,250.376437781,success,success,False
urle1e37fc2b4_mksource_DataStructure,procyon,classes,6,199,4,203,12,193937,18864,7140,617,35,4,15.514667903,489.04481605,success,success,False
urle1e37fc2b4_mksource_DataStructure,procyon,items+graph+first,6,1783,5,203,8,193937,4539,7140,154,57,5,19.667471811,620.08773142,success,success,False
urle1e37fc2b4_mksource_DataStructure,procyon,items+graph+last,6,1733,5,203,8,193937,4593,7140,155,59,5,22.431609554,675.0337482949999,success,success,False
urle1e37fc2b4_mksource_DataStructure,procyon,items+logic,6,2083,47,203,8,193937,4539,7140,154,60,0,25.071040172,912.379144313,success,success,False
urle1e37fc2b4_mksource_DataStructure,procyon,jreduce,6,0,4,203,12,231144,21613,0,0,37,4,0.0,293.046209163,success,success,False
urle3c114971e_ShawnZhong_Java,cfr,classes,27,100,2,153,63,188291,110623,4945,2625,16,2,12.210944872,151.097405484,success,success,False
urle3c114971e_ShawnZhong_Java,cfr,items+graph+first,27,1294,7,153,25,188291,27550,4945,597,79,7,19.04187417,668.4541047580001,success,success,False
urle3c114971e_ShawnZhong_Java,cfr,items+graph+last,27,1296,7,153,24,188291,26046,4945,549,79,7,20.753733579,703.913328519,success,success,False
urle3c114971e_ShawnZhong_Java,cfr,items+logic,27,1953,204,153,24,188291,25791,4945,537,73,0,19.543142774,602.048778055,success,success,False
urle3c114971e_ShawnZhong_Java,cfr,jreduce,27,0,2,153,63,213762,123247,0,0,17,2,0.0,146.08972703700002,success,success,False
urle3c114971e_ShawnZhong_Java,fernflower,classes,10,100,1,153,60,188291,104747,4660,2336,9,1,13.034394127,112.266759643,success,success,False
urle3c114971e_ShawnZhong_Java,fernflower,items+graph+first,10,1294,9,153,24,188291,28512,4660,511,101,9,21.245382464,912.0261161960001,success,success,False
urle3c114971e_ShawnZhong_Java,fernflower,items+graph+last,10,1296,9,153,24,188291,29116,4660,533,100,9,21.43334942,981.651438602,success,success,False
urle3c114971e_ShawnZhong_Java,fernflower,items+logic,10,1953,232,153,24,188291,28539,4660,513,97,0,18.475817361,804.64420899,success,success,False
urle3c114971e_ShawnZhong_Java,fernflower,jreduce,10,0,1,153,60,213762,116541,0,0,10,1,0.0,96.336742651,success,success,False
urle3c114971e_ShawnZhong_Java,procyon,classes,3,100,1,153,60,188291,104747,4918,2474,9,1,16.28238645,135.087105812,success,success,False
urle3c114971e_ShawnZhong_Java,procyon,items+graph+first,3,1294,3,153,28,188291,30633,4918,551,35,3,22.639974488,485.72783454200004,success,success,False
urle3c114971e_ShawnZhong_Java,procyon,items+graph+last,3,1296,3,153,29,188291,30970,4918,560,35,3,24.77959568,546.671610267,success,success,False
urle3c114971e_ShawnZhong_Java,procyon,items+logic,3,1953,261,153,28,188291,30541,4918,549,34,0,30.58451997,466.627754783,success,success,False
urle3c114971e_ShawnZhong_Java,procyon,jreduce,3,0,1,153,60,213762,116541,0,0,10,1,0.0,124.96267398599998,success,success,False
urle65252f83f_bocchino_AppleCore,cfr,classes,1,35,1,124,88,228125,108099,4953,1854,7,1,11.460060593,62.223214125,success,success,False
urle65252f83f_bocchino_AppleCore,cfr,items+graph+first,1,2200,3,124,20,228125,9095,4953,151,37,3,17.482402112,220.14547506499997,success,0013,False
urle65252f83f_bocchino_AppleCore,cfr,items+graph+last,1,2176,8,124,37,228125,17417,4953,265,90,8,22.16908156,522.2282332730001,success,0013,False
urle65252f83f_bocchino_AppleCore,cfr,items+logic,1,3011,70,124,10,228125,4398,4953,97,25,0,14.959420419,162.886421258,success,0013,False
urle65252f83f_bocchino_AppleCore,cfr,jreduce,1,0,1,124,88,251507,118976,0,0,8,1,0.0,48.595468032,success,success,False
urle65252f83f_bocchino_AppleCore,procyon,classes,2,35,1,124,88,228125,108099,5036,1916,7,1,16.254466813,105.315681709,success,success,False
urle65252f83f_bocchino_AppleCore,procyon,items+graph+first,2,2200,2,124,7,228125,2752,5036,61,25,2,25.489635787,246.371531114,success,0013,False
urle65252f83f_bocchino_AppleCore,procyon,items+graph+last,2,2176,7,124,36,228125,14867,5036,212,82,7,27.57917006,650.508260564,success,0014,False
urle65252f83f_bocchino_AppleCore,procyon,items+logic,2,3011,40,124,7,228125,2752,5036,61,26,0,26.109661064,276.714150036,success,0014,False
urle65252f83f_bocchino_AppleCore,procyon,jreduce,2,0,1,124,88,251507,118976,0,0,8,1,0.0,82.594970081,success,success,False
urle9a5be5560_lyjberserker_LeetCode,cfr,classes,5,158,1,157,1,105296,312,4389,24,9,1,6.989836052,48.231034492000006,success,success,False
urle9a5be5560_lyjberserker_LeetCode,cfr,items+graph+first,5,843,1,157,1,105296,256,4389,24,11,1,13.609337684,72.96776804199999,success,success,False
urle9a5be5560_lyjberserker_LeetCode,cfr,items+graph+last,5,843,1,157,1,105296,256,4389,24,11,1,13.953619355,75.313196756,success,success,False
urle9a5be5560_lyjberserker_LeetCode,cfr,items+logic,5,1002,4,157,1,105296,256,4389,24,12,0,14.276069915,88.83318377,success,success,False
urle9a5be5560_lyjberserker_LeetCode,cfr,jreduce,5,0,1,157,1,131149,464,0,0,10,1,0.0,66.972429585,success,success,False
urle9a5be5560_lyjberserker_LeetCode,procyon,classes,7,158,6,157,8,105296,7101,4559,243,45,6,15.803736472,505.097563268,success,success,False
urle9a5be5560_lyjberserker_LeetCode,procyon,items+graph+first,7,843,6,157,8,105296,5508,4559,167,63,6,21.816748744,680.138962784,success,success,False
urle9a5be5560_lyjberserker_LeetCode,procyon,items+graph+last,7,843,6,157,8,105296,5508,4559,167,63,6,21.889152227,740.394660267,success,success,False
urle9a5be5560_lyjberserker_LeetCode,procyon,items+logic,7,1002,25,157,8,105296,5508,4559,167,61,0,19.762073096,676.13814983,success,success,False
urle9a5be5560_lyjberserker_LeetCode,procyon,jreduce,7,0,6,157,8,131149,8360,0,0,50,6,0.0,581.2650601739999,success,success,False
urlf244d20be0_rjwut_ArtClientLib,cfr,classes,43,82,2,312,284,508564,464921,10307,9471,16,2,15.507251039,259.773871814,success,success,False
urlf244d20be0_rjwut_ArtClientLib,cfr,items+graph+first,43,3380,12,312,236,508564,180540,10307,3204,151,12,35.891879508,2049.057681818,success,0035,False
urlf244d20be0_rjwut_ArtClientLib,cfr,items+graph+last,43,3207,17,312,175,508564,142437,10307,2715,219,17,28.467697355,2630.189667374,success,0047,False
urlf244d20be0_rjwut_ArtClientLib,cfr,items+logic,43,6399,1177,312,118,508564,97989,10307,1829,188,0,31.537633863,2523.48572204,success,0019,False
urlf244d20be0_rjwut_ArtClientLib,cfr,jreduce,43,0,2,312,284,566098,517895,0,0,17,2,0.0,199.16485686,success,success,False
urlf244d20be0_rjwut_ArtClientLib,fernflower,classes,1,82,1,312,82,508564,132533,10037,3161,8,1,21.779378541,115.754217008,success,success,False
urlf244d20be0_rjwut_ArtClientLib,fernflower,items+graph+first,1,3380,2,312,69,508564,73800,10037,984,27,2,35.855303181,489.21777693,success,0009,False
urlf244d20be0_rjwut_ArtClientLib,fernflower,items+graph+last,1,3207,1,312,38,508564,36589,10037,463,14,1,32.805154183,244.370292611,success,success,False
urlf244d20be0_rjwut_ArtClientLib,fernflower,items+logic,1,6399,419,312,36,508564,36130,10037,447,14,0,31.686466647,211.67300277700002,success,success,False
urlf244d20be0_rjwut_ArtClientLib,fernflower,jreduce,1,0,1,312,82,566098,149266,0,0,9,1,0.0,84.39625152999999,success,success,False
urlf244d20be0_rjwut_ArtClientLib,procyon,classes,100,82,1,312,279,508564,453329,10299,9198,9,1,21.730599694,188.552842515,success,success,False
urlf244d20be0_rjwut_ArtClientLib,procyon,items+graph+first,100,3380,91,312,221,508564,215820,10299,3758,1162,91,31.735679599,18777.820555570997,success,0009,False
urlf244d20be0_rjwut_ArtClientLib,procyon,items+graph+last,100,3207,126,312,226,508564,219865,10299,4104,1552,126,31.99527075,25468.609990193,success,0113,False
urlf244d20be0_rjwut_ArtClientLib,procyon,items+logic,100,6399,2140,312,199,508564,179192,10299,3187,1323,0,39.311050658,17138.380083551998,success,1259,False
urlf244d20be0_rjwut_ArtClientLib,procyon,jreduce,100,0,1,312,279,566098,505022,0,0,10,1,0.0,160.63901795,success,success,False
urlfb1c607a9c_harshiet_RallyExport,cfr,classes,7,24,1,125,122,263247,223013,7661,6918,7,1,8.399976079,60.177658525,success,success,False
urlfb1c607a9c_harshiet_RallyExport,cfr,items+graph+first,7,3526,1,125,66,263247,41718,7661,815,14,1,29.010143688,157.239206733,success,success,False
urlfb1c607a9c_harshiet_RallyExport,cfr,items+graph+last,7,3540,1,125,66,263247,41424,7661,815,14,1,30.781491806,160.403725963,success,success,False
urlfb1c607a9c_harshiet_RallyExport,cfr,items+logic,7,3800,119,125,66,263247,41361,7661,815,14,0,32.438160339,164.057986186,success,success,False
urlfb1c607a9c_harshiet_RallyExport,cfr,jreduce,7,0,1,125,103,293306,220148,0,0,9,1,0.0,74.597065576,success,success,False
urlfb1c607a9c_harshiet_RallyExport,fernflower,classes,1,24,1,125,122,263247,223013,8894,8086,7,1,10.914631668,72.92848120400001,success,success,False
urlfb1c607a9c_harshiet_RallyExport,fernflower,items+graph+first,1,3526,1,125,57,263247,30031,8894,647,14,1,34.114191343,150.21203392,success,success,False
urlfb1c607a9c_harshiet_RallyExport,fernflower,items+graph+last,1,3540,1,125,57,263247,30031,8894,647,14,1,33.164203123,165.064312948,success,success,False
urlfb1c607a9c_harshiet_RallyExport,fernflower,items+logic,1,3800,64,125,57,263247,30031,8894,647,14,0,27.966239087,175.131609264,success,success,False
urlfb1c607a9c_harshiet_RallyExport,fernflower,jreduce,1,0,1,125,103,293306,220148,0,0,9,1,0.0,78.187602395,success,success,False
urlfb1c607a9c_harshiet_RallyExport,procyon,classes,2,24,1,125,122,263247,223013,7373,6674,7,1,16.407619181,103.05361976399999,success,success,False
urlfb1c607a9c_harshiet_RallyExport,procyon,items+graph+first,2,3526,1,125,58,263247,31481,7373,572,14,1,35.668144851,205.413103006,success,success,False
urlfb1c607a9c_harshiet_RallyExport,procyon,items+graph+last,2,3540,1,125,58,263247,31537,7373,572,14,1,36.197583819,210.918788453,success,success,False
urlfb1c607a9c_harshiet_RallyExport,procyon,items+logic,2,3800,73,125,58,263247,31481,7373,572,14,0,39.115354356,234.28646477499998,success,success,False
urlfb1c607a9c_harshiet_RallyExport,procyon,jreduce,2,0,1,125,103,293306,220148,0,0,9,1,0.0,93.69671262400001,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,cfr,classes,27,88,2,180,141,393524,300953,12246,8924,15,2,10.15414247,176.36960625,success,success,False
urlfc5806b04b_wlu_mstr_leveldb_java,cfr,items+graph+first,27,2898,4,180,37,393524,28991,12246,879,53,4,40.711815606,689.110851538,success,success,False
